#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
47.777567,0.021972,5.466707,9.456502,9.456502,87.303570
52.599646,0.014891,5.427637,11.291018,11.291018,91.007822
50.579075,0.009845,6.642089,11.858768,11.858768,90.272169
49.466314,0.010034,8.022205,15.285440,15.285440,114.407147
64.427935,0.027671,8.552194,9.714293,9.714293,114.099355
74.582398,0.022842,7.087979,11.796354,11.796354,125.269154
52.179788,0.019012,10.547698,9.149001,9.149001,105.114579
51.772174,0.019369,12.646911,12.663783,12.663783,110.160163
50.401268,0.017909,12.415939,8.802494,8.802494,103.135613
52.640163,0.014881,11.915752,9.602767,9.602767,98.133336
48.903896,0.014314,9.396477,18.834762,18.834762,101.513146
51.495178,0.019319,14.209231,9.037055,9.037055,91.709263
49.824864,0.008094,13.625344,12.175083,12.175083,91.069788
56.660782,0.008677,8.745815,9.605770,9.605770,99.534083
52.002781,0.015033,8.768914,13.102664,13.102664,99.174682
53.173341,0.016654,9.728721,10.125487,10.125487,103.725182
51.168025,0.018514,8.782306,9.569566,9.569566,87.534141
77.707633,0.013131,8.980538,9.535550,9.535550,120.631659
49.888813,0.020125,8.403600,9.987904,9.987904,91.778871
51.744110,0.018741,11.758681,9.612007,9.612007,90.776338
53.999517,0.018477,9.933208,9.528118,9.528118,96.876679
56.893593,0.016220,9.420346,8.912178,8.912178,95.410923
54.536140,0.023448,9.421924,9.751392,9.751392,101.469938
56.501594,0.028420,10.606184,14.421415,14.421415,102.815181
54.515486,0.014551,9.065396,9.978467,9.978467,92.416983
54.401575,0.017240,7.781883,5.759162,5.759162,87.812722
53.040547,0.026520,12.661753,8.484135,8.484135,94.607091
56.846525,0.030828,10.192300,10.361990,10.361990,97.389245
56.131340,0.016182,8.852989,9.385793,9.385793,93.358477
56.529071,0.023713,10.491556,10.169062,10.169062,105.119997
53.921426,0.023816,11.753296,9.662341,9.662341,105.751613
63.439966,0.030020,11.880776,15.513867,15.513867,119.623918
48.374395,0.014369,11.584447,13.344081,13.344081,105.684059
47.391063,0.006951,11.635783,7.855322,7.855322,105.491508
49.186674,0.008237,12.408733,12.578229,12.578229,120.735096
46.364434,0.022305,14.660605,13.802092,13.802092,118.413694
52.017446,0.020515,13.318013,10.933542,10.933542,119.978314
56.372794,0.010740,11.964788,16.627328,16.627328,126.093798
49.108550,0.013859,10.558224,7.529621,7.529621,101.503455
41.383789,0.008024,8.167752,11.538197,11.538197,92.035801
47.726182,0.012314,10.147920,9.441561,9.441561,104.859330
44.596584,0.004798,8.959149,10.739174,10.739174,102.864925
55.104310,0.001760,8.582051,10.912186,10.912186,121.342377
46.443254,0.005751,8.370004,7.733446,7.733446,95.246556
45.811746,0.001269,9.103674,15.350845,15.350845,105.241296
47.572400,0.001456,8.538736,7.916264,7.916264,97.290882
45.089171,0.003436,12.136160,11.275964,11.275964,100.022621
40.591403,0.002545,7.974654,10.548315,10.548315,96.486265
47.441304,0.001620,8.621933,10.308616,10.308616,96.079193
46.438215,0.003433,8.406621,5.555529,5.555529,91.234192
49.350364,0.002997,7.732149,6.416948,6.416948,92.555819
53.406677,0.014496,8.372491,6.955780,6.955780,101.315662
55.005330,0.013050,7.657626,7.009739,7.009739,93.065683
56.196117,0.011317,8.508550,8.339018,8.339018,100.121597
53.642542,0.004594,9.838218,7.835567,7.835567,96.001563
58.299527,0.010223,7.128020,6.819209,6.819209,93.521296
91.115556,0.011743,9.437935,30.408677,30.408677,176.206199
64.313424,0.011660,9.621554,20.279388,20.279388,115.923650
61.371804,0.009050,9.636496,24.497985,24.497985,119.967211
59.024507,0.016623,8.892672,18.569879,18.569879,110.929527
58.293687,0.011345,8.958048,19.842772,19.842772,109.309583
59.067430,0.010279,9.880460,19.997261,19.997261,116.468474
57.022869,0.003828,10.027997,19.174429,19.174429,141.548792
63.274634,0.007981,10.577449,19.033411,19.033411,140.430502
61.862040,0.014473,11.279910,19.323429,19.323429,144.523902
60.231172,0.008805,11.335133,19.127462,19.127462,137.416347
65.522765,0.015525,10.125270,18.715450,18.715450,123.675041
71.648072,0.013187,12.128965,25.806017,25.806017,151.494353
71.049623,0.003349,12.819173,19.905668,19.905668,154.680868
73.144548,0.005557,15.767701,20.256640,20.256640,165.528641
69.993039,0.017647,14.457063,19.617290,19.617290,161.655503
73.464635,0.017032,17.834082,20.682853,20.682853,186.989657
73.660274,0.035669,16.399392,21.094211,21.094211,176.482303
73.937969,0.028076,22.516757,24.832519,24.832519,211.834944
71.319568,0.020325,21.571911,29.419188,29.419188,209.604663
72.759356,0.027030,21.430769,21.258860,21.258860,255.701630
75.389661,0.015849,21.510846,20.885844,20.885844,223.810841
74.844178,0.014523,21.168815,21.439006,21.439006,225.599111
76.169837,0.012448,20.527492,22.087199,22.087199,290.836101
72.957497,0.015537,20.666052,24.500733,24.500733,262.410269
70.385908,0.011055,18.691367,22.921681,22.921681,218.539215
72.700812,0.008646,12.887784,22.355794,22.355794,156.016145
73.313885,0.005353,18.994113,21.914560,21.914560,206.728611
77.015983,0.008510,17.880020,21.820356,21.820356,199.541288
76.443875,0.014102,19.902190,22.022063,22.022063,277.373698
81.540188,0.017353,21.976385,23.650764,23.650764,280.494690
80.778434,0.011543,17.296807,22.918070,22.918070,219.460071
85.711124,0.026036,20.095789,27.105922,27.105922,259.814766
82.977664,0.008901,18.284455,23.489744,23.489744,225.547598
82.079202,0.009820,17.629771,23.496732,23.496732,240.287643
88.980940,0.012836,23.316423,23.817596,23.817596,350.612311
81.499415,0.021738,23.102191,25.598782,25.598782,329.593433
81.512012,0.017509,24.864313,25.263716,25.263716,288.320834
82.676119,0.016361,28.073127,24.485645,24.485645,334.474057
83.452898,0.022324,20.671599,24.380878,24.380878,300.033008
119.978228,0.016059,24.984173,22.234684,22.234684,401.024201
113.486125,0.024637,24.863208,30.014027,30.014027,439.310049
93.045209,0.011207,26.216667,22.408852,22.408852,305.868988
86.707169,0.013923,21.555934,24.298959,24.298959,210.909062
88.408852,0.022633,22.761339,29.272685,29.272685,216.624071
90.120089,0.020820,20.033967,32.533326,32.533326,216.929663
92.062473,0.037391,19.097865,26.328816,26.328816,233.126903
92.207459,0.027852,19.302960,16.806490,16.806490,211.106705
92.165279,0.029862,21.300123,29.419617,29.419617,227.003107
88.752874,0.035373,23.945798,23.809683,23.809683,219.752996
86.489413,0.021721,21.825656,25.351986,25.351986,207.707133
83.456139,0.022086,20.044630,31.942393,31.942393,203.247810
87.836248,0.016994,19.202263,25.254335,25.254335,227.119812
89.358585,0.018992,16.845562,26.799464,26.799464,182.438821
83.174196,0.013334,26.150387,31.218023,31.218023,243.604323
83.108312,0.013430,24.334087,32.100159,32.100159,240.263172
81.942287,0.020455,27.662580,25.579098,25.579098,234.783595
86.542388,0.025408,27.242139,25.289747,25.289747,244.469630
84.609604,0.024370,28.201734,31.859679,31.859679,247.864549
85.188579,0.030515,30.012373,27.168642,27.168642,276.288554
86.905860,0.022930,30.975788,25.929842,25.929842,317.972766
85.956493,0.021941,27.466207,32.748415,32.748415,294.246376
85.693916,0.008977,26.335707,25.717615,25.717615,276.444232
82.270295,0.012887,27.205246,25.889491,25.889491,252.386181
78.394685,0.007134,29.868710,30.023638,30.023638,235.328059
83.357068,0.012277,25.101093,25.335404,25.335404,224.888408
71.811429,0.015614,31.373040,21.611396,21.611396,229.736975
76.989810,0.016011,25.683832,24.958604,24.958604,251.810284
75.124103,0.019603,25.912485,22.792203,22.792203,259.308840
72.269630,0.015313,23.574610,20.063376,20.063376,250.431133
75.050901,0.023547,35.129956,23.143639,23.143639,275.079963
73.967458,0.019106,25.174655,18.891858,18.891858,261.369972
71.294136,0.026399,26.924448,24.557184,24.557184,255.139444
68.905885,0.019312,24.720263,29.503493,29.503493,234.522076
65.826884,0.019963,25.230169,26.933914,26.933914,225.950264
62.879327,0.026235,24.980350,22.579284,22.579284,247.503243
65.149908,0.049338,23.768670,22.917717,22.917717,203.314743
61.532446,0.021737,24.710085,23.300722,23.300722,215.984557
61.762197,0.021345,24.991152,23.258759,23.258759,213.673857
63.732639,0.017274,26.850141,22.534415,22.534415,234.805665
56.317502,0.024554,26.714934,24.559951,24.559951,214.278051
58.495077,0.026622,27.586841,28.380752,28.380752,247.161872
75.591930,0.025903,27.286868,22.637245,22.637245,223.873193
56.119660,0.020501,26.319150,29.034215,29.034215,199.178969
58.350457,0.012787,27.049241,24.277487,24.277487,226.096275
67.221602,0.008606,31.922701,22.097471,22.097471,253.787396
71.548864,0.015825,29.141355,30.612620,30.612620,260.353526
60.388656,0.017759,28.787330,23.340122,23.340122,275.830534
58.732052,0.019940,27.330847,23.742664,23.742664,286.658638
59.082324,0.019940,25.709502,24.629025,24.629025,260.686123
60.231524,0.012981,26.103147,24.182667,24.182667,225.781545
55.571585,0.015728,27.700438,32.116924,32.116924,282.867306
49.552565,0.010412,21.566060,23.079394,23.079394,217.231277
47.664427,0.009209,20.271252,26.064894,26.064894,190.093053
46.030291,0.005756,20.929703,25.228254,25.228254,214.221248
66.404849,0.015695,18.949170,24.398872,24.398872,210.169188
43.794408,0.017606,17.568526,24.606945,24.606945,184.716265
45.106726,0.015959,19.132337,21.354150,21.354150,189.781757
39.828036,0.016234,15.494658,20.241585,20.241585,163.977372
39.239702,0.022263,12.115350,19.823594,19.823594,135.972826
36.703634,0.009044,13.788101,23.519590,23.519590,137.183858
38.245180,0.012120,12.713251,18.863019,18.863019,125.365614
40.633563,0.009884,12.398956,23.964729,23.964729,159.807358
35.953767,0.014702,12.208845,16.277273,16.277273,124.169970
37.716877,0.009763,17.173975,22.880974,22.880974,137.305741
36.881930,0.012634,12.663799,17.646963,17.646963,124.729746
42.713884,0.015416,12.351594,16.408772,16.408772,130.238435
39.173458,0.013816,13.425275,20.377593,20.377593,125.925939
52.492058,0.017537,8.239282,15.752027,15.752027,120.087012
42.097002,0.034262,11.572820,27.522006,27.522006,140.494784
45.153009,0.006397,9.981507,22.915816,22.915816,135.952075
46.914906,0.011205,10.355861,22.349581,22.349581,128.866284
46.846670,0.006565,10.583899,23.014423,23.014423,139.606443
45.820031,0.008286,10.489268,37.561691,37.561691,145.379607
44.803766,0.015064,11.710619,24.885587,24.885587,133.993206
47.410620,0.020675,11.661142,23.842923,23.842923,137.436288
49.260104,0.027311,14.025706,29.886014,29.886014,154.687282
50.416220,0.034726,23.728127,29.868795,29.868795,301.023845
52.899403,0.031993,24.276948,35.945044,35.945044,321.651027
78.177199,0.035936,29.576233,36.685325,36.685325,404.109144
57.285687,0.044794,27.117385,31.189039,31.189039,384.523903
77.913943,0.026875,33.331206,33.446941,33.446941,436.231693
82.899039,0.025758,44.361145,33.603006,33.603006,478.458188
76.304933,0.025155,31.646135,34.848122,34.848122,414.885934
73.163299,0.009721,30.094355,27.439819,27.439819,427.254745
75.747301,0.019661,28.475451,36.199782,36.199782,365.339685
68.859634,0.024739,28.839107,30.468802,30.468802,378.484880
66.881746,0.019021,29.608741,25.243980,25.243980,377.211688
82.845122,0.053620,31.595606,26.960313,26.960313,360.676664
65.507575,0.028803,29.910846,33.204836,33.204836,347.238860
60.373977,0.019273,37.001597,34.840970,34.840970,389.293062
60.628889,0.039166,31.776336,33.384935,33.384935,350.048121
58.534585,0.033863,34.228770,32.984676,32.984676,443.359622
63.535905,0.015790,37.596400,26.575263,26.575263,378.442556
101.437570,0.066989,47.799275,34.334278,34.334278,467.768158
67.756628,0.031704,39.528354,35.305765,35.305765,430.728574
74.996094,0.030630,36.573274,27.738637,27.738637,438.949421
74.231250,0.032231,41.935370,28.771983,28.771983,404.784350
79.598794,0.033597,32.981090,29.563693,29.563693,423.106014
81.247905,0.025257,40.424511,30.501967,30.501967,486.262614
78.417985,0.042412,45.466884,36.318198,36.318198,417.888472
76.896965,0.043647,38.777827,41.981383,41.981383,395.254821
99.855176,0.038110,37.564767,34.448159,34.448159,406.882465
78.045112,0.051407,39.732240,36.807927,36.807927,397.415346
74.310329,0.029099,34.333007,33.026596,33.026596,334.792246
70.192650,0.018078,34.069105,27.974490,27.974490,340.673417
81.364163,0.032016,29.048249,33.903721,33.903721,330.987514
83.433837,0.017892,27.907364,35.273383,35.273383,323.418902
80.461632,0.022018,28.201646,27.403367,27.403367,240.036786
86.139745,0.013264,29.956865,29.419208,29.419208,292.034715
91.526801,0.022550,24.253366,32.354388,32.354388,273.305336
81.392099,0.013034,31.127678,32.785480,32.785480,286.994645
108.183669,0.013317,40.539547,28.419377,28.419377,310.499502
85.028961,0.023552,27.709989,29.141217,29.141217,279.813924
85.838884,0.038289,27.584542,30.894121,30.894121,257.965587
116.722225,0.023937,28.280624,33.965420,33.965420,340.179942
78.590537,0.029694,25.909241,28.072660,28.072660,267.065262
83.399488,0.011586,27.619548,29.658918,29.658918,290.496082
79.992929,0.011544,26.653251,29.485239,29.485239,290.110595
72.981120,0.016843,23.408697,32.611659,32.611659,268.867477
75.093462,0.010459,22.273555,33.278020,33.278020,244.291554
77.950031,0.017559,25.287238,31.444225,31.444225,265.057528
80.636508,0.021796,29.708242,28.126067,28.126067,286.221022
87.578575,0.020940,30.063399,26.948925,26.948925,317.110890
86.620480,0.048036,28.351658,26.629365,26.629365,300.171485
86.489042,0.019305,32.988244,26.522229,26.522229,320.723881
89.416629,0.020759,34.047662,25.196889,25.196889,325.607730
87.180126,0.018181,34.639907,24.028745,24.028745,314.630392
91.862948,0.017819,30.167808,35.150742,35.150742,387.206278
86.948918,0.031331,31.839053,26.685579,26.685579,313.727245
80.632213,0.028710,37.863247,32.381413,32.381413,377.803945
84.188315,0.027595,39.783317,29.632495,29.632495,353.181573
91.775395,0.024325,31.348204,24.497746,24.497746,342.784159
84.370792,0.011170,39.699071,27.345458,27.345458,323.611446
86.797146,0.023692,31.239928,25.640461,25.640461,327.368531
83.901518,0.025016,34.422222,24.573803,24.573803,309.200368
89.332867,0.022221,32.882411,23.633498,23.633498,322.918868
84.362518,0.033306,40.218647,24.646917,24.646917,331.979827
86.619166,0.013745,38.299669,39.451462,39.451462,345.906387
84.122903,0.035444,37.458046,30.668014,30.668014,367.150583
79.382790,0.035907,35.779376,28.424683,28.424683,405.715532
80.323081,0.028045,33.743879,27.173878,27.173878,332.120002
98.271536,0.020023,45.999738,35.637705,35.637705,392.452037
91.171973,0.027113,61.392956,28.290777,28.290777,455.133076
80.001424,0.030015,46.625766,37.087521,37.087521,409.457453
81.615173,0.016179,55.368973,30.680755,30.680755,382.908147
82.465564,0.024376,42.938214,43.349051,43.349051,400.366390
94.185036,0.016744,39.675540,39.636956,39.636956,450.975547
99.169761,0.029052,54.012815,40.615930,40.615930,574.338893
100.773168,0.018039,48.219610,29.783906,29.783906,453.137062
97.383875,0.057319,50.363281,41.165199,41.165199,492.901357
115.845783,0.021883,46.003517,37.775123,37.775123,500.225417
95.782300,0.014749,43.193583,30.765804,30.765804,397.895597
80.881773,0.011205,33.151216,25.161243,25.161243,433.455038
67.959163,0.021394,28.128973,27.668130,27.668130,361.077838
66.339991,0.023162,45.659951,29.849677,29.849677,415.253912
68.335624,0.021403,36.092020,35.753177,35.753177,441.978453
82.916308,0.025965,40.910987,32.127513,32.127513,499.012200
79.149207,0.013191,32.845679,35.331069,35.331069,402.580395
85.941848,0.017427,34.686801,32.297974,32.297974,346.451315
84.887749,0.008383,27.590105,34.002429,34.002429,346.256919
86.488809,0.005087,30.078477,40.822166,40.822166,327.409431
105.979576,0.007984,28.875574,37.461694,37.461694,326.790800
90.209160,0.003328,26.460880,32.110577,32.110577,302.490840
93.986076,0.001594,21.885025,30.721955,30.721955,290.248819
84.772648,0.000639,20.260814,28.019704,28.019704,297.455827
105.281673,0.001405,17.037410,31.573575,31.573575,252.806732
83.763468,0.001251,14.978950,30.953985,30.953985,226.236080
89.767104,0.006605,19.497121,40.673296,40.673296,240.981778
89.069703,0.000894,19.008204,32.556347,32.556347,208.388452
98.970100,0.001160,14.660751,26.887458,26.887458,221.990203
99.749102,0.015615,16.742132,17.735572,17.735572,252.317549
100.770501,0.028418,15.902329,18.821634,18.821634,215.458245
98.652721,0.017227,17.188977,18.890580,18.890580,222.799132
96.742088,0.014328,17.934998,22.790789,22.790789,239.051813
97.938817,0.013486,19.602001,21.672354,21.672354,264.645107
97.354573,0.019033,20.028964,16.940134,16.940134,274.983118
136.682260,0.036889,25.642124,22.034017,22.034017,345.407969
119.972389,0.049237,19.712941,19.013774,19.013774,277.943554
99.064824,0.042806,17.696997,17.664331,17.664331,230.463010
96.882542,0.029766,21.953859,22.618546,22.618546,300.371862
113.334399,0.059174,18.000777,16.288118,16.288118,244.846695
93.560594,0.042176,17.042038,21.570474,21.570474,211.794036
92.756268,0.047435,19.093950,17.589112,17.589112,233.983736
94.428283,0.063779,22.367508,18.478224,18.478224,225.004243
102.253507,0.030533,27.548579,16.342793,16.342793,261.527413
98.658561,0.047616,25.009585,18.802077,18.802077,248.891057
99.195042,0.035378,26.652731,20.321405,20.321405,255.401826
103.784291,0.032163,29.561315,21.971730,21.971730,301.905161
103.102978,0.023598,28.375720,19.084498,19.084498,257.806485
108.056070,0.033019,33.026552,21.628318,21.628318,270.986898
104.140999,0.018833,28.216270,19.743642,19.743642,288.100953
108.852632,0.018496,32.526040,20.452591,20.452591,310.757545
108.231189,0.018863,26.997771,20.452727,20.452727,260.713646
105.347805,0.058042,33.776089,18.605499,18.605499,277.873769
97.608581,0.022065,26.513076,21.667991,21.667991,246.521858
97.128142,0.011342,24.738254,17.146358,17.146358,238.210905
117.498570,0.017244,28.549916,23.326244,23.326244,275.785686
102.595654,0.026316,29.440406,20.853051,20.853051,280.272362
109.301790,0.030873,28.616251,18.455780,18.455780,272.993187
97.907700,0.038032,34.732837,24.487696,24.487696,273.574591
94.426665,0.049623,30.221155,23.483962,23.483962,270.057275
94.384247,0.034614,29.675186,21.131800,21.131800,335.374995
94.104505,0.038562,27.202367,27.658115,27.658115,353.690692
94.211584,0.042410,34.237340,30.122632,30.122632,337.483907
94.687280,0.038573,27.779183,26.077901,26.077901,312.235738
92.143046,0.032087,28.573485,30.743245,30.743245,321.961692
88.973636,0.030836,28.127970,24.718018,24.718018,304.788936
89.670802,0.040974,24.229347,27.549287,27.549287,293.638648
81.227064,0.037292,25.335220,25.831192,25.831192,315.987053
77.955647,0.050630,24.028458,26.091625,26.091625,339.906766
79.565563,0.049155,22.277185,36.317123,36.317123,288.999732
82.351920,0.027057,20.892362,27.019779,27.019779,284.724383
75.602692,0.027624,24.606532,26.047669,26.047669,275.337667
72.703237,0.018019,20.984705,26.773501,26.773501,286.563732
78.389415,0.037191,22.840587,27.408899,27.408899,265.422505
73.309861,0.021535,21.595189,31.445076,31.445076,334.691303
77.878680,0.020745,23.964767,29.143722,29.143722,290.958158
72.988365,0.022112,24.080267,28.445622,28.445622,276.762156
71.933600,0.034101,23.061363,27.134870,27.134870,292.042801
58.772320,0.031191,23.225337,35.494249,35.494249,262.411467
58.991556,0.037135,22.525658,29.635025,29.635025,287.343942
58.260271,0.023258,20.169882,31.977313,31.977313,281.979344
64.031352,0.026133,19.725499,27.572101,27.572101,282.693865
66.147848,0.018749,23.592189,33.357096,33.357096,280.188450
65.192987,0.011489,19.447789,27.224139,27.224139,261.692816
59.061340,0.017919,22.948501,31.013988,31.013988,270.573193
57.005950,0.023711,19.969074,28.153634,28.153634,306.608420
59.166305,0.018264,19.553031,29.160400,29.160400,269.411060
56.791958,0.030649,22.963207,31.730548,31.730548,247.565345
57.230732,0.011356,19.120087,30.064663,30.064663,251.878625
66.440941,0.023877,20.190699,47.258746,47.258746,281.423143
65.535301,0.016056,24.519749,38.361186,38.361186,287.683144
59.874167,0.015731,27.539914,31.041978,31.041978,296.693238
64.482900,0.074117,25.757824,35.638805,35.638805,274.345325
60.036776,0.014709,23.040290,32.076646,32.076646,287.198638
68.766633,0.015429,23.730944,30.475448,30.475448,293.364044
60.537182,0.017776,23.511763,35.481795,35.481795,293.350791
61.473732,0.022539,24.762105,35.669714,35.669714,262.182988
62.005925,0.021365,26.377808,39.416291,39.416291,267.678137
71.048482,0.016814,21.920560,33.989472,33.989472,247.171807
61.444636,0.019853,22.499775,31.194632,31.194632,233.332935
53.660757,0.015529,19.074188,32.155536,32.155536,199.677633
54.529617,0.012974,20.371331,36.441469,36.441469,210.302628
57.263476,0.006734,22.193595,33.093993,33.093993,243.171117
49.121937,0.013119,17.851626,31.976115,31.976115,199.298740
49.415269,0.010357,12.027839,38.876899,38.876899,146.296083
44.831626,0.008229,16.432067,29.745445,29.745445,152.561945
45.469399,0.015862,10.658194,28.870368,28.870368,106.350017
43.051123,0.026980,12.784394,28.977739,28.977739,104.863711
44.047673,0.022166,13.980000,31.134627,31.134627,153.614350
43.513260,0.006363,10.561260,30.076767,30.076767,119.911988
42.612912,0.007944,16.955327,31.534086,31.534086,137.179570
39.883431,0.011139,13.569913,28.506291,28.506291,128.002773
45.562569,0.009097,13.424183,35.309345,35.309345,145.760228
42.727738,0.012988,13.372141,30.050359,30.050359,134.311444
43.829768,0.011814,12.874563,29.343702,29.343702,151.876236
39.891378,0.009427,14.699530,31.798291,31.798291,142.011957
48.241915,0.005129,15.816727,36.028981,36.028981,156.739991
42.665683,0.012372,12.845518,28.618152,28.618152,138.197549
39.417334,0.015589,13.217041,29.365996,29.365996,151.681926
36.525261,0.010944,14.675151,39.624617,39.624617,154.857215
32.350746,0.010160,14.504465,30.869338,30.869338,166.650211
31.783768,0.005593,13.844258,28.700076,28.700076,114.156039
28.793651,0.002610,12.603601,28.004782,28.004782,126.400006
33.659216,0.008607,14.370406,30.037379,30.037379,156.071659
29.470454,0.012040,17.904022,30.455574,30.455574,155.472058
37.571625,0.005145,28.833019,34.688079,34.688079,276.544295
44.540981,0.005676,26.551259,41.765554,41.765554,371.278238
50.967254,0.001633,27.748538,43.094815,43.094815,397.817041
59.930291,0.007397,28.946496,36.105297,36.105297,447.930502
60.104005,0.007606,25.917976,33.476146,33.476146,430.056478
62.041628,0.002827,28.868890,28.445894,28.445894,422.871402
64.011846,0.012074,28.756067,36.088638,36.088638,452.061422
85.533029,0.016699,34.668247,35.391515,35.391515,563.139633
93.724533,0.010778,41.475615,40.369931,40.369931,600.953741
98.754351,0.012461,33.824824,31.585260,31.585260,568.437253
98.096764,0.013060,38.405244,29.431418,29.431418,564.171178
93.518899,0.014145,34.658130,30.777586,30.777586,534.797098
95.303847,0.025222,35.561800,33.143023,33.143023,503.900786
90.146765,0.022244,34.493041,35.720787,35.720787,526.748296
88.704287,0.016995,37.928391,34.754413,34.754413,488.411439
83.516723,0.015447,35.523695,36.091312,36.091312,490.400325
74.576481,0.010339,42.592949,29.383184,29.383184,477.394177
65.200417,0.048884,37.016928,37.785449,37.785449,466.079377
51.459453,0.027761,31.166521,32.469018,32.469018,426.330718
42.013017,0.028171,26.708369,43.890693,43.890693,405.440677
41.736802,0.011585,30.700674,46.625336,46.625336,445.410982
46.597807,0.012472,26.914400,35.066647,35.066647,383.078183
54.415827,0.005316,27.221394,43.822143,43.822143,412.531461
38.597312,0.015049,32.925897,36.768538,36.768538,372.596286
44.118901,0.021185,23.580550,41.229935,41.229935,374.427208
28.198353,0.010960,20.054171,33.773109,33.773109,271.583082
25.957009,0.002161,22.710344,32.022486,32.022486,241.365582
28.597387,0.004151,15.752508,38.245713,38.245713,145.410064
24.848628,0.000964,10.967699,31.057150,31.057150,110.794111
27.593725,0.006011,13.931393,30.833343,30.833343,128.937980
31.620561,0.000584,13.040515,30.210344,30.210344,134.911478
25.350848,0.000571,11.222111,29.744223,29.744223,117.255743
24.501899,0.000549,10.818760,29.638854,29.638854,109.071222
24.253483,0.000921,12.590096,30.130894,30.130894,134.000223
24.216733,0.000571,11.558281,29.970426,29.970426,121.600256
24.451700,0.000967,11.989240,32.153258,32.153258,133.077285
25.991608,0.000818,11.601167,29.261611,29.261611,110.213725
25.404343,0.002301,12.137761,30.914317,30.914317,105.478263
26.524533,0.004867,10.024942,29.546517,29.546517,108.777632
29.598198,0.001216,9.936269,29.935257,29.935257,107.343746
37.443935,0.003399,9.702853,31.702746,31.702746,134.305888
25.363266,0.000720,10.326786,29.426225,29.426225,104.231693
26.003597,0.004003,10.508370,30.071344,30.071344,105.708338
25.340038,0.001197,10.199803,30.051371,30.051371,112.142946
25.084573,0.008479,10.371692,34.051620,34.051620,111.797530
