#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,9.358390,0.000000,0.000000,2.721635,5.072536,0.018050,20.304151
0.000000,0.000000,7.397935,0.000000,0.000000,2.873948,5.215409,0.014061,19.469744
0.000000,0.000000,6.817369,0.000000,0.000000,3.400201,4.614771,0.059108,15.708026
0.000000,0.000000,6.743495,0.000000,0.000000,3.092495,5.061175,0.015013,15.869451
0.000000,0.000000,6.789769,0.000000,0.000000,3.018220,5.151995,0.020343,15.895715
0.000000,0.000000,7.275056,0.000000,0.000000,2.895890,5.603735,0.016355,16.534811
0.000000,0.000000,6.764795,0.000000,0.000000,3.007999,5.456125,0.019953,16.057239
0.000000,0.000000,6.762033,0.000000,0.000000,2.901372,4.994218,0.060586,16.360087
0.000000,0.000000,6.746737,0.000000,0.000000,2.926012,5.349047,0.016244,16.326171
0.000000,0.000000,6.635194,0.000000,0.000000,3.766301,7.209962,0.040256,15.619903
0.000000,0.000000,7.861747,0.000000,0.000000,3.521399,5.686961,0.019083,18.129252
0.000000,0.000000,6.692148,0.000000,0.000000,3.153751,5.156237,0.016915,19.171369
0.000000,0.000000,6.660260,0.000000,0.000000,3.249567,5.017827,0.014066,17.043021
0.000000,0.000000,6.765418,0.000000,0.000000,3.287520,4.999659,0.060914,16.209856
0.000000,0.000000,6.659190,0.000000,0.000000,3.567814,5.954693,0.015720,16.005287
0.000000,0.000000,6.656051,0.000000,0.000000,3.408778,5.800035,0.020663,16.027363
0.000000,0.000000,6.678084,0.000000,0.000000,3.228329,6.061000,0.017011,17.294951
0.000000,0.000000,8.281615,0.000000,0.000000,3.951906,6.692353,0.036863,18.672726
0.000000,0.000000,10.329384,0.000000,0.000000,4.451773,5.276616,0.015642,20.785148
0.000000,0.000000,7.118234,0.000000,0.000000,3.580375,5.384543,0.014297,19.263881
0.000000,0.000000,6.640117,0.000000,0.000000,5.156501,5.536976,0.014687,17.524866
0.000000,0.000000,8.665462,0.000000,0.000000,6.283023,7.917419,0.088402,18.658616
0.000000,0.000000,8.913080,0.000000,0.000000,4.951914,8.138699,0.024086,20.702953
0.000000,0.000000,9.145703,0.000000,0.000000,4.493462,5.239938,0.015395,24.670619
0.000000,0.000000,9.357040,0.000000,0.000000,3.393470,5.465967,0.020199,23.700521
0.000000,0.000000,7.230659,0.000000,0.000000,3.519744,4.873303,0.021855,19.495696
0.000000,0.000000,10.135836,0.000000,0.000000,3.011192,4.874602,0.061487,20.187594
0.000000,0.000000,7.316565,0.000000,0.000000,3.577975,5.326816,0.014403,16.863043
0.000000,0.000000,6.798042,0.000000,0.000000,3.485859,5.626738,0.017747,15.829081
0.000000,0.000000,7.186974,0.000000,0.000000,3.008283,6.762130,0.024169,17.151615
0.000000,0.000000,6.852381,0.000000,0.000000,3.047676,4.944497,0.015319,17.101163
0.000000,0.000000,6.932524,0.000000,0.000000,2.927016,5.464453,0.074071,18.031542
0.000000,0.000000,6.923787,0.000000,0.000000,2.830994,5.266026,0.015335,16.033588
0.000000,0.000000,6.801750,0.000000,0.000000,3.111204,6.848671,0.034790,16.344545
0.000000,0.000000,7.152538,0.000000,0.000000,3.427939,5.985686,0.855152,16.286111
0.000000,0.000000,6.733628,0.000000,0.000000,3.907577,6.452027,0.021309,18.043653
0.000000,0.000000,7.780646,0.000000,0.000000,3.081034,5.453801,0.016720,19.842095
0.000000,0.000000,7.563987,0.000000,0.000000,3.402371,5.757992,0.061646,19.128123
0.000000,0.000000,7.126942,0.000000,0.000000,2.616815,5.866517,0.015360,19.654010
0.000000,0.000000,6.949863,0.000000,0.000000,3.266479,5.326810,0.015904,17.285442
0.000000,0.000000,6.717779,0.000000,0.000000,4.030566,6.558967,0.020281,16.390573
0.000000,0.000000,6.720481,0.000000,0.000000,3.261054,7.253815,0.037384,16.437470
0.000000,0.000000,10.101907,0.000000,0.000000,3.336069,5.273150,0.015847,21.984428
0.000000,0.000000,7.261443,0.000000,0.000000,2.789456,5.161055,0.061320,19.119507
0.000000,0.000000,6.992577,0.000000,0.000000,2.620511,5.122117,0.013858,16.806447
0.000000,0.000000,6.762217,0.000000,0.000000,2.483467,5.424910,0.014298,15.850961
0.000000,0.000000,6.778279,0.000000,0.000000,2.753838,4.661513,0.018270,15.595548
0.000000,0.000000,6.957662,0.000000,0.000000,2.473194,4.637759,0.015858,17.749016
0.000000,0.000000,8.424887,0.000000,0.000000,2.666951,5.244680,0.015104,17.006412
0.000000,0.000000,6.893053,0.000000,0.000000,2.201430,5.125226,0.060380,15.143527
0.000000,0.000000,7.103507,0.000000,0.000000,2.288177,4.961620,0.012915,16.155326
0.000000,0.000000,6.862502,0.000000,0.000000,2.839374,5.619728,0.015486,15.337386
0.000000,0.000000,6.963812,0.000000,0.000000,2.906866,5.032765,0.017084,15.291950
0.000000,0.000000,6.844897,0.000000,0.000000,3.280294,4.880066,0.014959,16.443972
0.000000,0.000000,6.908485,0.000000,0.000000,2.310879,8.115155,0.023106,16.017888
0.000000,0.000000,10.188565,0.000000,0.000000,2.526455,6.052351,0.102882,19.548386
0.000000,0.000000,6.890824,0.000000,0.000000,2.312689,4.666914,0.012602,18.554493
0.000000,0.000000,6.781117,0.000000,0.000000,4.157425,6.848055,0.020039,16.709433
0.000000,0.000000,6.913384,0.000000,0.000000,3.006174,4.764944,0.013958,14.975252
0.000000,0.000000,9.523211,0.000000,0.000000,2.920495,4.990206,0.015442,21.809826
0.000000,0.000000,7.418685,0.000000,0.000000,3.024278,4.383507,0.067819,16.343072
0.000000,0.000000,7.073068,0.000000,0.000000,3.015564,5.461902,0.012657,16.150630
0.000000,0.000000,8.397817,0.000000,0.000000,2.562925,6.239868,0.025853,16.995572
0.000000,0.000000,9.453171,0.000000,0.000000,2.957558,5.725431,0.013507,19.133359
0.000000,0.000000,7.307944,0.000000,0.000000,3.134804,5.113784,0.016559,18.092499
0.000000,0.000000,7.029486,0.000000,0.000000,2.430334,4.420107,0.057800,16.913034
0.000000,0.000000,7.461306,0.000000,0.000000,2.600557,5.251466,0.016993,16.960380
0.000000,0.000000,6.978208,0.000000,0.000000,2.547800,5.470210,0.015903,14.944082
0.000000,0.000000,7.131769,0.000000,0.000000,2.960780,4.848913,0.014850,16.788856
0.000000,0.000000,6.946205,0.000000,0.000000,2.549608,5.399939,0.013299,16.121984
0.000000,0.000000,7.142697,0.000000,0.000000,2.668168,4.819085,0.059456,16.114736
0.000000,0.000000,7.035658,0.000000,0.000000,2.495512,5.645843,0.013234,16.162884
0.000000,0.000000,6.923362,0.000000,0.000000,2.622912,7.708335,0.026140,15.511002
0.000000,0.000000,6.903973,0.000000,0.000000,2.788419,5.569436,0.017138,16.205489
0.000000,0.000000,6.864364,0.000000,0.000000,2.423948,5.302765,0.017071,18.545895
0.000000,0.000000,6.941560,0.000000,0.000000,2.348687,5.305287,0.014224,16.467633
0.000000,0.000000,7.016822,0.000000,0.000000,2.530414,4.472391,0.060505,15.950267
0.000000,0.000000,7.053829,0.000000,0.000000,2.093916,4.544636,0.011542,15.888556
0.000000,0.000000,6.998246,0.000000,0.000000,3.129094,5.076163,0.012404,15.178365
0.000000,0.000000,6.989369,0.000000,0.000000,2.123567,4.950261,0.012833,15.347871
0.000000,0.000000,7.779696,0.000000,0.000000,2.326712,4.555030,0.011976,17.153013
0.000000,0.000000,7.044021,0.000000,0.000000,2.066115,4.733461,0.011252,15.308785
0.000000,0.000000,7.020278,0.000000,0.000000,2.895486,4.075014,0.056799,15.111935
0.000000,0.000000,7.080106,0.000000,0.000000,2.307135,4.130876,0.010640,15.009271
0.000000,0.000000,7.061512,0.000000,0.000000,2.885627,4.377827,0.011212,15.153341
0.000000,0.000000,7.296876,0.000000,0.000000,2.159148,6.011058,0.044495,14.836510
0.000000,0.000000,9.375920,0.000000,0.000000,2.137995,4.937555,0.013079,17.781538
0.000000,0.000000,7.007666,0.000000,0.000000,1.949515,4.342184,0.012128,17.473592
0.000000,0.000000,7.131453,0.000000,0.000000,2.224917,4.159896,0.059898,15.452991
0.000000,0.000000,7.197091,0.000000,0.000000,1.971700,4.411614,0.010369,14.619682
0.000000,0.000000,7.079933,0.000000,0.000000,2.767316,4.438441,0.010643,14.622561
0.000000,0.000000,7.315597,0.000000,0.000000,2.158177,5.365217,0.011052,14.723883
0.000000,0.000000,9.345273,0.000000,0.000000,2.083679,4.326459,0.010955,17.687055
0.000000,0.000000,7.263290,0.000000,0.000000,2.382513,4.048031,0.010564,15.910393
0.000000,0.000000,7.266057,0.000000,0.000000,2.372978,4.552159,0.057304,14.840619
0.000000,0.000000,7.292508,0.000000,0.000000,1.960078,4.366902,0.010044,14.894444
0.000000,0.000000,7.193856,0.000000,0.000000,2.923865,4.510836,0.010693,15.283085
0.000000,0.000000,7.168392,0.000000,0.000000,2.173432,3.810224,0.010841,14.532190
0.000000,0.000000,8.907699,0.000000,0.000000,1.578093,3.805963,0.012250,17.959312
0.000000,0.000000,7.291716,0.000000,0.000000,1.697980,3.497340,0.010566,14.455368
0.000000,0.000000,7.187341,0.000000,0.000000,1.401964,3.561923,0.052671,13.705718
0.000000,0.000000,7.183466,0.000000,0.000000,2.771614,4.687769,0.008547,13.492760
0.000000,0.000000,9.987960,0.000000,0.000000,1.958793,4.450400,0.051446,16.063594
0.000000,0.000000,8.468181,0.000000,0.000000,2.327548,3.458674,0.009127,17.156378
0.000000,0.000000,7.197322,0.000000,0.000000,2.027400,3.354093,0.009693,15.827828
0.000000,0.000000,7.348338,0.000000,0.000000,1.581912,3.604084,0.007480,14.222753
0.000000,0.000000,7.286837,0.000000,0.000000,1.676390,3.287441,0.052520,13.820060
0.000000,0.000000,7.199563,0.000000,0.000000,1.919777,3.654332,0.008438,13.440188
0.000000,0.000000,7.268006,0.000000,0.000000,1.861021,6.342170,0.029541,13.323950
0.000000,0.000000,9.042087,0.000000,0.000000,1.554085,3.733585,0.008723,15.715057
0.000000,0.000000,7.266689,0.000000,0.000000,1.686362,3.222528,0.007764,16.764071
0.000000,0.000000,8.149988,0.000000,0.000000,1.791916,3.525552,0.007507,14.549022
0.000000,0.000000,7.269012,0.000000,0.000000,1.719923,3.538954,0.056622,13.290607
0.000000,0.000000,7.143787,0.000000,0.000000,1.900631,3.477194,0.013470,13.527206
0.000000,0.000000,9.189446,0.000000,0.000000,1.991166,3.454052,0.008684,15.531990
0.000000,0.000000,7.378985,0.000000,0.000000,1.510569,3.379239,0.010566,13.927011
0.000000,0.000000,7.746417,0.000000,0.000000,1.890682,3.390824,0.009499,14.279233
0.000000,0.000000,7.273647,0.000000,0.000000,1.477933,4.134579,0.586010,13.263381
0.000000,0.000000,7.313228,0.000000,0.000000,2.274287,3.752772,0.009387,13.716999
0.000000,0.000000,7.204301,0.000000,0.000000,2.525930,3.596201,0.009159,14.977134
0.000000,0.000000,7.812313,0.000000,0.000000,1.712253,3.560465,0.009929,14.866393
0.000000,0.000000,7.815893,0.000000,0.000000,1.648018,3.392543,0.009070,15.015691
0.000000,0.000000,7.222621,0.000000,0.000000,2.360874,6.665662,0.012597,13.627155
0.000000,0.000000,7.926854,0.000000,0.000000,1.520427,3.333961,0.054620,14.117630
0.000000,0.000000,7.180011,0.000000,0.000000,1.925732,4.285894,0.010243,17.364875
0.000000,0.000000,7.080235,0.000000,0.000000,2.074712,4.011478,0.010716,12.911483
0.000000,0.000000,7.617222,0.000000,0.000000,2.130064,4.525086,0.012101,14.922904
0.000000,0.000000,7.133693,0.000000,0.000000,2.700811,4.103245,0.009574,14.339571
0.000000,0.000000,7.598636,0.000000,0.000000,2.518393,3.817818,0.009578,15.451057
0.000000,0.000000,10.054824,0.000000,0.000000,3.688542,6.720799,0.089455,18.500864
0.000000,0.000000,7.606265,0.000000,0.000000,3.089200,6.737481,0.016235,14.892992
0.000000,0.000000,16.342036,0.000000,0.000000,2.312951,4.455416,0.011317,28.445236
0.000000,0.000000,9.563432,0.000000,0.000000,3.197455,6.200721,0.018276,20.641227
0.000000,0.000000,7.128275,0.000000,0.000000,3.745348,5.503971,0.084995,14.967305
0.000000,0.000000,9.525417,0.000000,0.000000,2.216036,4.300343,0.011937,20.334249
0.000000,0.000000,9.578529,0.000000,0.000000,2.270058,3.863866,0.015117,20.122083
0.000000,0.000000,6.996811,0.000000,0.000000,2.234356,4.699992,0.012125,15.196867
0.000000,0.000000,7.300329,0.000000,0.000000,2.274351,3.633250,0.059492,14.765737
0.000000,0.000000,8.545096,0.000000,0.000000,2.101694,5.017405,0.022592,16.662071
0.000000,0.000000,10.413846,0.000000,0.000000,2.078267,4.070046,0.010511,17.494039
0.000000,0.000000,6.912017,0.000000,0.000000,1.979586,3.824168,0.057428,15.687926
0.000000,0.000000,6.824843,0.000000,0.000000,2.599708,3.612631,0.010333,14.098980
0.000000,0.000000,6.836902,0.000000,0.000000,1.981227,3.833171,0.011251,13.744440
0.000000,0.000000,6.849467,0.000000,0.000000,1.827700,3.585780,0.010697,14.186457
0.000000,0.000000,7.614803,0.000000,0.000000,2.666846,5.258209,0.061495,15.329340
0.000000,0.000000,6.822426,0.000000,0.000000,1.629122,4.339134,0.010897,13.369787
0.000000,0.000000,6.703279,0.000000,0.000000,2.072268,3.954710,0.013482,16.075506
0.000000,0.000000,6.699377,0.000000,0.000000,1.951614,4.166022,0.010932,14.051104
0.000000,0.000000,6.874170,0.000000,0.000000,2.082391,3.919736,0.011483,14.073827
0.000000,0.000000,7.174989,0.000000,0.000000,2.292402,5.507647,0.160363,14.504578
0.000000,0.000000,7.797654,0.000000,0.000000,2.163952,4.473169,0.012373,15.272214
0.000000,0.000000,6.765933,0.000000,0.000000,2.412793,5.634262,0.012598,16.725982
0.000000,0.000000,6.893719,0.000000,0.000000,3.004375,4.725805,0.016105,14.642368
0.000000,0.000000,6.974307,0.000000,0.000000,2.912303,5.025101,0.015333,16.194714
0.000000,0.000000,6.832374,0.000000,0.000000,3.356170,5.744265,0.018704,15.735053
0.000000,0.000000,6.939189,0.000000,0.000000,2.832839,4.336366,0.058420,16.047207
0.000000,0.000000,7.560081,0.000000,0.000000,2.266420,4.570031,0.013029,18.107921
0.000000,0.000000,7.442758,0.000000,0.000000,2.116769,4.765979,0.012276,15.789954
0.000000,0.000000,6.976949,0.000000,0.000000,4.109819,8.302436,0.022232,14.995224
0.000000,0.000000,7.087783,0.000000,0.000000,2.154768,4.489945,0.014095,15.130477
0.000000,0.000000,9.003438,0.000000,0.000000,3.385355,4.942893,0.012445,22.792333
0.000000,0.000000,7.112514,0.000000,0.000000,2.440678,5.786528,0.297404,14.974468
0.000000,0.000000,7.676148,0.000000,0.000000,2.499009,4.658808,0.013493,17.347728
0.000000,0.000000,6.969684,0.000000,0.000000,2.491352,5.287507,0.014065,17.447059
0.000000,0.000000,7.043042,0.000000,0.000000,2.473542,5.314296,0.014559,15.318318
0.000000,0.000000,7.040292,0.000000,0.000000,3.849477,5.905919,0.018964,15.961806
0.000000,0.000000,7.108794,0.000000,0.000000,2.441081,5.357596,0.015689,16.165400
0.000000,0.000000,7.413563,0.000000,0.000000,2.870673,6.157455,0.013415,18.809559
0.000000,0.000000,7.098837,0.000000,0.000000,2.349916,5.024486,0.058120,16.096337
0.000000,0.000000,7.178388,0.000000,0.000000,2.954903,5.337163,0.014485,17.453670
0.000000,0.000000,6.980397,0.000000,0.000000,4.541032,8.309311,0.018573,15.526491
0.000000,0.000000,7.541717,0.000000,0.000000,3.202967,6.262563,0.017476,17.037862
0.000000,0.000000,8.462699,0.000000,0.000000,3.348533,5.655774,0.019535,22.641105
0.000000,0.000000,7.886356,0.000000,0.000000,3.362210,5.620309,0.017270,18.610571
0.000000,0.000000,7.977632,0.000000,0.000000,3.638268,5.847208,0.015349,18.262119
0.000000,0.000000,7.439349,0.000000,0.000000,4.106803,7.595469,0.012566,17.644872
0.000000,0.000000,7.800967,0.000000,0.000000,2.935587,6.829882,0.115004,18.614389
0.000000,0.000000,7.232702,0.000000,0.000000,3.242092,5.629943,0.014626,20.174855
0.000000,0.000000,7.072432,0.000000,0.000000,4.036202,6.815847,0.014957,18.335042
0.000000,0.000000,7.182379,0.000000,0.000000,3.808973,6.672262,0.015734,17.222652
0.000000,0.000000,7.320949,0.000000,0.000000,3.724698,6.188098,0.016932,19.361027
0.000000,0.000000,7.471315,0.000000,0.000000,3.192644,7.942153,0.052474,19.205052
0.000000,0.000000,7.502938,0.000000,0.000000,3.743480,5.995135,0.013876,18.758762
0.000000,0.000000,7.311484,0.000000,0.000000,3.884893,5.976307,0.059476,20.151219
0.000000,0.000000,7.898212,0.000000,0.000000,2.963443,6.077852,0.016502,18.946359
0.000000,0.000000,7.418650,0.000000,0.000000,4.787761,7.353309,0.017970,18.550349
0.000000,0.000000,7.956032,0.000000,0.000000,3.187395,6.131682,0.023243,18.816117
0.000000,0.000000,7.866163,0.000000,0.000000,3.343541,6.918779,0.016789,21.543962
0.000000,0.000000,7.686484,0.000000,0.000000,3.006916,5.783467,0.017488,18.362300
0.000000,0.000000,7.531116,0.000000,0.000000,4.544710,6.604439,0.025544,19.112136
0.000000,0.000000,7.483746,0.000000,0.000000,3.203789,5.728874,0.017964,17.554847
0.000000,0.000000,7.538569,0.000000,0.000000,2.775459,6.156400,0.023295,20.166878
0.000000,0.000000,7.372148,0.000000,0.000000,2.980040,5.986802,0.024815,17.535538
0.000000,0.000000,7.376744,0.000000,0.000000,3.238099,6.639379,0.015128,17.662890
0.000000,0.000000,7.585412,0.000000,0.000000,4.498474,6.232222,0.068174,17.844995
0.000000,0.000000,8.393346,0.000000,0.000000,2.652522,7.165281,0.059439,19.527668
0.000000,0.000000,7.555313,0.000000,0.000000,3.166848,6.180789,0.016614,19.774196
0.000000,0.000000,7.350627,0.000000,0.000000,2.943943,6.243846,0.021619,19.531871
0.000000,0.000000,7.321435,0.000000,0.000000,2.863104,6.271480,0.016318,17.881917
0.000000,0.000000,7.326211,0.000000,0.000000,3.494318,6.709494,0.020701,17.853727
0.000000,0.000000,7.278667,0.000000,0.000000,3.138297,7.721952,0.047836,17.659039
0.000000,0.000000,8.681873,0.000000,0.000000,3.282328,5.894635,0.013440,20.283703
0.000000,0.000000,7.121858,0.000000,0.000000,3.636449,6.370447,0.012656,19.419420
0.000000,0.000000,7.170837,0.000000,0.000000,3.794433,6.365762,0.012700,17.585842
0.000000,0.000000,7.676019,0.000000,0.000000,3.599623,7.105740,0.012893,18.882405
0.000000,0.000000,7.759408,0.000000,0.000000,2.858333,6.932665,0.026587,19.110874
0.000000,0.000000,8.635370,0.000000,0.000000,2.905432,6.101168,0.012553,20.649357
0.000000,0.000000,6.970868,0.000000,0.000000,3.219789,6.817350,0.062810,18.308979
0.000000,0.000000,7.422293,0.000000,0.000000,3.639484,9.018782,0.020685,17.591709
0.000000,0.000000,7.186721,0.000000,0.000000,3.282748,6.362990,0.016376,18.480317
0.000000,0.000000,7.192204,0.000000,0.000000,3.488851,6.854008,0.017706,21.754950
0.000000,0.000000,7.110715,0.000000,0.000000,3.546858,7.712550,0.038098,17.953713
0.000000,0.000000,7.979946,0.000000,0.000000,3.870765,6.506000,0.019263,20.234722
0.000000,0.000000,7.201281,0.000000,0.000000,4.409717,6.281319,0.017818,19.889484
0.000000,0.000000,8.286589,0.000000,0.000000,3.696070,6.328370,0.016169,19.912054
0.000000,0.000000,7.714688,0.000000,0.000000,3.076893,7.640158,0.105799,19.682955
0.000000,0.000000,8.315499,0.000000,0.000000,3.631136,7.224398,0.015669,21.973335
0.000000,0.000000,6.997321,0.000000,0.000000,3.576866,6.311494,0.016080,19.128240
0.000000,0.000000,7.072531,0.000000,0.000000,3.128879,6.555585,0.015632,19.148066
0.000000,0.000000,7.087160,0.000000,0.000000,3.431069,8.512780,0.037133,18.181396
0.000000,0.000000,10.430273,0.000000,0.000000,4.085679,6.708428,0.021106,21.279970
0.000000,0.000000,7.087921,0.000000,0.000000,3.770868,6.586217,0.016405,21.494666
0.000000,0.000000,6.999712,0.000000,0.000000,3.597701,6.894783,0.024103,19.174101
0.000000,0.000000,7.361237,0.000000,0.000000,4.423564,9.705878,0.031676,18.989676
0.000000,0.000000,8.282748,0.000000,0.000000,3.928186,6.974223,0.014793,20.153335
0.000000,0.000000,7.075156,0.000000,0.000000,4.089085,8.272456,0.014986,22.493939
0.000000,0.000000,7.796947,0.000000,0.000000,4.424788,6.862910,0.015116,19.796844
0.000000,0.000000,7.804803,0.000000,0.000000,3.865512,6.582119,0.013849,21.398161
0.000000,0.000000,8.098456,0.000000,0.000000,3.073586,7.099440,0.163882,20.573309
0.000000,0.000000,9.127762,0.000000,0.000000,3.641182,7.007276,0.017543,20.809481
0.000000,0.000000,6.810451,0.000000,0.000000,3.901275,7.358815,0.024178,19.547235
0.000000,0.000000,7.276264,0.000000,0.000000,4.241382,6.983929,0.020452,19.164971
0.000000,0.000000,7.620735,0.000000,0.000000,5.837133,11.262244,0.041232,20.215471
0.000000,0.000000,7.572995,0.000000,0.000000,3.529446,6.859495,0.079378,20.187866
0.000000,0.000000,9.923708,0.000000,0.000000,5.405903,9.833952,0.026857,28.675669
0.000000,0.000000,7.227819,0.000000,0.000000,5.347920,10.144116,0.026632,20.032798
0.000000,0.000000,9.420043,0.000000,0.000000,5.565294,10.060892,0.096828,26.104659
0.000000,0.000000,9.277966,0.000000,0.000000,4.947871,10.256625,0.026763,26.189726
0.000000,0.000000,9.539863,0.000000,0.000000,3.869763,7.326579,0.018756,26.663920
0.000000,0.000000,9.090225,0.000000,0.000000,4.519083,8.693990,0.028868,25.705896
0.000000,0.000000,7.725382,0.000000,0.000000,3.613112,10.069090,0.039110,20.211028
0.000000,0.000000,8.968232,0.000000,0.000000,3.823167,7.468822,0.024397,23.506326
0.000000,0.000000,6.942041,0.000000,0.000000,3.883925,7.281074,0.021843,21.928324
0.000000,0.000000,7.060193,0.000000,0.000000,3.851157,7.274724,0.020619,19.667007
0.000000,0.000000,7.066353,0.000000,0.000000,4.307071,7.786670,0.016703,19.519255
0.000000,0.000000,7.137322,0.000000,0.000000,6.460156,8.125576,0.015926,19.591175
0.000000,0.000000,7.011675,0.000000,0.000000,4.105594,6.887272,0.016495,20.345662
0.000000,0.000000,7.136431,0.000000,0.000000,3.649065,7.717224,0.078191,22.989726
0.000000,0.000000,6.853552,0.000000,0.000000,4.534624,7.426203,0.019405,18.907622
0.000000,0.000000,6.908955,0.000000,0.000000,5.773930,7.382623,0.019285,19.561593
0.000000,0.000000,7.251319,0.000000,0.000000,4.872276,7.658979,0.029276,20.525017
0.000000,0.000000,7.068343,0.000000,0.000000,4.330502,7.538419,0.019437,21.442084
0.000000,0.000000,7.350896,0.000000,0.000000,6.085169,7.524744,0.024185,21.197120
0.000000,0.000000,8.931459,0.000000,0.000000,3.778155,9.418060,0.036613,22.082448
0.000000,0.000000,8.047811,0.000000,0.000000,4.036200,8.794692,0.046033,23.177469
0.000000,0.000000,7.163423,0.000000,0.000000,3.813184,7.722355,0.063298,21.653514
0.000000,0.000000,6.942294,0.000000,0.000000,4.560357,8.258974,0.019282,22.269118
0.000000,0.000000,7.170117,0.000000,0.000000,4.907854,7.512123,0.018967,19.944572
0.000000,0.000000,7.564250,0.000000,0.000000,5.042902,7.525626,0.021306,21.599828
0.000000,0.000000,7.466695,0.000000,0.000000,4.808022,7.581225,0.019939,21.107146
0.000000,0.000000,7.429073,0.000000,0.000000,4.138448,7.618732,0.027021,21.324055
0.000000,0.000000,6.907057,0.000000,0.000000,4.247650,7.462879,0.020944,20.533792
0.000000,0.000000,6.927955,0.000000,0.000000,5.661539,8.799686,0.019500,20.022652
0.000000,0.000000,7.474304,0.000000,0.000000,4.693140,10.000466,0.081290,20.506646
0.000000,0.000000,7.717996,0.000000,0.000000,3.958190,8.231251,0.019928,23.474679
0.000000,0.000000,6.828195,0.000000,0.000000,4.988977,8.675021,0.019622,22.813735
0.000000,0.000000,7.396936,0.000000,0.000000,5.533583,8.165946,0.019368,20.844573
0.000000,0.000000,7.115651,0.000000,0.000000,6.171117,8.184714,0.024041,22.048032
0.000000,0.000000,7.364906,0.000000,0.000000,4.043697,10.940805,0.039691,22.284882
0.000000,0.000000,7.004917,0.000000,0.000000,3.952052,7.493097,0.018905,22.687373
0.000000,0.000000,6.898672,0.000000,0.000000,5.028512,7.591478,0.019989,23.371058
0.000000,0.000000,6.974715,0.000000,0.000000,4.955588,7.921990,0.026375,20.014257
0.000000,0.000000,7.011014,0.000000,0.000000,4.258470,7.701385,0.017181,20.926537
0.000000,0.000000,6.989971,0.000000,0.000000,5.724989,7.856042,0.016886,21.208560
0.000000,0.000000,8.440150,0.000000,0.000000,5.460634,7.321250,0.017572,21.620757
0.000000,0.000000,7.386603,0.000000,0.000000,3.421062,8.895850,0.220257,22.190185
0.000000,0.000000,9.665943,0.000000,0.000000,4.144725,7.474990,0.015831,23.707375
0.000000,0.000000,6.850912,0.000000,0.000000,3.532250,7.285904,0.061942,21.516103
0.000000,0.000000,6.926915,0.000000,0.000000,4.110790,8.531452,0.034283,19.772797
0.000000,0.000000,6.975321,0.000000,0.000000,5.129743,7.236422,0.021121,19.039297
0.000000,0.000000,7.294865,0.000000,0.000000,4.784348,8.283549,0.026326,21.491377
0.000000,0.000000,7.604526,0.000000,0.000000,4.179297,8.481733,0.029909,21.224224
0.000000,0.000000,7.736212,0.000000,0.000000,4.667020,7.756229,0.024488,22.188986
0.000000,0.000000,7.247805,0.000000,0.000000,4.501234,7.323879,0.027319,21.260428
0.000000,0.000000,7.514306,0.000000,0.000000,4.319615,7.161504,0.023459,21.379393
0.000000,0.000000,9.089189,0.000000,0.000000,4.561534,10.020319,0.031458,22.320086
0.000000,0.000000,9.233013,0.000000,0.000000,4.134317,7.331302,0.062999,22.039575
0.000000,0.000000,7.656325,0.000000,0.000000,4.033155,7.151766,0.019652,23.629980
0.000000,0.000000,7.141669,0.000000,0.000000,4.155170,8.062103,0.021082,19.928450
0.000000,0.000000,7.177141,0.000000,0.000000,4.342454,8.440123,0.020342,19.598286
0.000000,0.000000,7.374486,0.000000,0.000000,3.594447,7.450898,0.022699,20.964056
0.000000,0.000000,7.609247,0.000000,0.000000,5.196869,7.726291,0.022563,21.645268
0.000000,0.000000,9.610370,0.000000,0.000000,3.906098,9.900488,0.094172,21.941233
0.000000,0.000000,9.077404,0.000000,0.000000,3.393548,7.495164,0.020727,23.691936
0.000000,0.000000,7.266888,0.000000,0.000000,3.366045,7.873972,0.022363,22.896877
0.000000,0.000000,7.220112,0.000000,0.000000,3.243896,7.165463,0.072922,19.471403
0.000000,0.000000,7.183084,0.000000,0.000000,3.060846,7.372458,0.020372,19.799936
0.000000,0.000000,7.223050,0.000000,0.000000,3.162657,8.207345,0.021356,19.000198
0.000000,0.000000,7.396211,0.000000,0.000000,3.273092,8.474074,0.020462,19.170321
0.000000,0.000000,7.268903,0.000000,0.000000,4.115274,8.093810,0.026629,19.968204
0.000000,0.000000,7.288677,0.000000,0.000000,3.188813,9.849655,0.062513,20.347472
0.000000,0.000000,9.084578,0.000000,0.000000,3.535573,8.058109,0.020753,22.811299
0.000000,0.000000,7.309419,0.000000,0.000000,3.679586,8.103287,0.023634,22.199051
0.000000,0.000000,7.513940,0.000000,0.000000,4.065673,8.256149,0.031803,20.549505
0.000000,0.000000,7.871858,0.000000,0.000000,3.776408,8.631586,0.028494,21.106024
0.000000,0.000000,7.422496,0.000000,0.000000,3.689441,8.303039,0.029588,21.290286
0.000000,0.000000,7.344360,0.000000,0.000000,4.514655,9.000452,0.021803,21.208785
0.000000,0.000000,7.462911,0.000000,0.000000,4.623092,11.372309,0.020752,20.891919
0.000000,0.000000,9.759881,0.000000,0.000000,3.277088,9.970658,0.124965,25.610252
